id,featureid,cshapes_cntry_name,author_country_name,author_year,author_count,cumulative_count,marker_name,marker_lat,marker_lng
62017,113,Finland,Finland,1985,1,5,Helsinki,60.17556,24.93417
62100,106,France,France,1985,1,9,Paris,48.86666,2.333333
62056,188,Germany Federal Republic,Germany,1985,1,14,Berlin,52.51667,13.4
62000,94,Greece,Greece,1985,0,11,Athens,37.98333,23.73333
62031,101,Hungary,Hungary,1985,0,18,Budapest,47.5,19.08333
62089,36,Iceland,Iceland,1985,0,3,Reykjavik,64.15,-21.95
62106,227,India,India,1985,1,19,New Delhi,28.6,77.2
62065,212,Indonesia,Indonesia,1985,0,23,Jakarta,-6.174444,106.8294
62101,129,Iran,Iran,1985,0,3,Tehran,35.67194,51.42445
62090,37,Ireland,Ireland,1985,1,9,Dublin,53.33306,-6.248889
62024,222,Israel,Israel,1985,2,17,Jerusalem,31.77917,35.22361
62098,85,Italy,Italy,1985,0,1,Rome,41.9,12.48333
62036,143,Japan,Japan,1985,1,22,Tokyo,35.685,139.7514
62063,157,Kenya,Kenya,1985,0,2,Nairobi,-1.283333,36.81667
62055,164,Malawi,Malawi,1985,0,2,Lilongwe,-13.98333,33.78333
62019,78,Niger,Nigeria,1985,1,26,Abuja,9.083333,7.533333
61994,79,Nigeria,Nigeria,1985,1,26,Abuja,9.083333,7.533333
62038,182,Papua New Guinea,Papua New Guinea,1985,0,2,Port Moresby,-9.464723,147.1925
62049,146,Philippines,Philippines,1985,1,16,Manila,14.60417,120.9822
62008,102,Poland,Poland,1985,1,30,Warsaw,52.25,21
62032,44,Portugal,Portugal,1985,0,1,Lisbon,38.71667,-9.133333
62039,117,Romania,Romania,1985,2,21,Bukarest,44.43333,26.1
62060,210,Singapore,Singapore,1985,2,6,Singapore City,1.293056,103.8558
62040,147,South Korea,South Korea,1985,1,10,Seoul,37.56639,126.9997
62025,45,Spain,Spain,1985,1,5,Madrid,40.4,-3.683333
61999,122,Sri Lanka,Sri Lanka,1985,0,2,Colombo,6.931944,79.84778
62021,202,Taiwan,Taiwan,1985,2,26,Taipei,25.03917,121.525
62069,159,Tanzania,Tanzania,1985,0,1,Dodoma,-6.173,35.7419
62044,151,Thailand,Thailand,1985,0,1,Bangkok,13.75,100.5167
62002,97,Turkey,Turkey,1985,1,6,Ankara,39.92722,32.86444
62030,59,Uganda,Uganda,1985,1,5,Kampala,0.3155556,32.56556
62095,38,United Kingdom,United Kingdom,1985,0,5,London,51.5,-0.1166667
62068,238,United States,United States,1985,0,6,Washington,38.895,-77.03667
62097,3,Venezuela,Venezuela,1985,0,3,Caracas,10.5,-66.91666
62078,152,Vietnam,Vietnam,1985,0,1,Hanoi,21.03333,105.85
62086,191,Yugoslavia,Yugoslavia,1985,1,13,Belgrade,44.82,20.35
64550,67,Algeria,Algeria,1999,0,1,Algiers,36.76305,3.050556
62125,6,Argentina,Argentina,1986,0,24,Buenos Aires,-34.5875,-58.6725
62204,139,Bangladesh,Bangladesh,1986,0,1,Dhaka,23.72305,90.40861
62122,17,Barbados,Barbados,1986,0,1,Bridgetown,13.1,-59.61666
62220,155,Botswana,Botswana,1986,0,2,Gaborone,-24.64639,25.91195
62191,90,Bulgaria,Bulgaria,1986,0,7,Sofia,42.68333,23.31667
62219,148,Cambodia,Cambodia,1986,0,1,Phnom Penh,11.55,104.9167
62150,69,Cameroon,Cameroon,1986,1,2,Yaounde,3.866667,11.51667
62134,203,China,China,1986,3,18,Beijing,39.92889,116.3883
62116,27,Colombia,Colombia,1986,0,9,Bogota,4.6,-74.08334
62143,28,Costa Rica,Costa Rica,1986,0,3,San Jose,9.933333,-84.08334
62174,100,Denmark,Denmark,1986,0,1,Copenhagen,55.66667,12.58333
62186,113,Finland,Finland,1986,1,6,Helsinki,60.17556,24.93417
62156,41,Ghana,Ghana,1986,0,5,Accra,5.55,-0.2166667
62169,94,Greece,Greece,1986,0,11,Athens,37.98333,23.73333
62138,15,Guatemala,Guatemala,1986,1,2,Guatemala City,14.62111,-90.52695
62146,31,Honduras,Honduras,1986,0,1,Tegucigalpa,14.1,-87.21667
62133,203,China,Hong Kong,1986,0,11,Hong Kong,22.3361568,114.1869659
62200,101,Hungary,Hungary,1986,0,18,Budapest,47.5,19.08333
62234,212,Indonesia,Indonesia,1986,0,23,Jakarta,-6.174444,106.8294
62142,24,Jamaica,Jamaica,1986,1,5,Kingston,18,-76.8
62205,143,Japan,Japan,1986,0,22,Tokyo,35.685,139.7514
62232,157,Kenya,Kenya,1986,0,2,Nairobi,-1.283333,36.81667
62119,42,Liberia,Liberia,1986,0,2,Monrovia,6.310555,-10.80472
62224,164,Malawi,Malawi,1986,0,2,Lilongwe,-13.98333,33.78333
62228,209,Malaysia,Malaysia,1986,1,4,Kuala Lumpur,3.166667,101.7
62121,16,Mexico,Mexico,1986,1,13,Mexico City,19.43417,-99.13861
62188,78,Niger,Nigeria,1986,1,28,Abuja,9.083333,7.533333
62163,79,Nigeria,Nigeria,1986,1,28,Abuja,9.083333,7.533333
62147,64,Norway,Norway,1986,0,1,Oslo,59.91667,10.75
62192,222,Israel,Palestinian Territories,1986,0,5,Ramallah,31.9,35.2
62153,33,Panama,Panama,1986,0,2,Panama City,8.966667,-79.53333
62218,146,Philippines,Philippines,1986,2,18,Manila,14.60417,120.9822
62177,102,Poland,Poland,1986,2,32,Warsaw,52.25,21
62201,44,Portugal,Portugal,1986,0,1,Lisbon,38.71667,-9.133333
62208,117,Romania,Romania,1986,0,21,Bukarest,44.43333,26.1
62229,210,Singapore,Singapore,1986,2,8,Singapore City,1.293056,103.8558
62131,196,South Africa,South Africa,1986,1,11,Pretoria,-25.70694,28.22944
62209,147,South Korea,South Korea,1986,1,11,Seoul,37.56639,126.9997
62194,45,Spain,Spain,1986,1,6,Madrid,40.4,-3.683333
62168,122,Sri Lanka,Sri Lanka,1986,0,2,Colombo,6.931944,79.84778
62148,66,Sweden,Sweden,1986,0,5,Stockholm,59.33333,18.05
62190,202,Taiwan,Taiwan,1986,1,27,Taipei,25.03917,121.525
62238,159,Tanzania,Tanzania,1986,0,1,Dodoma,-6.173,35.7419
62213,151,Thailand,Thailand,1986,0,1,Bangkok,13.75,100.5167
62123,2,Trinidad and Tobago,Trinidad,1986,0,3,Port-of-Spain,10.65,-61.51667
62171,97,Turkey,Turkey,1986,0,6,Ankara,39.92722,32.86444
62199,59,Uganda,Uganda,1986,1,6,Kampala,0.3155556,32.56556
62237,238,United States,United States,1986,0,6,Washington,38.895,-77.03667
62135,13,Uruguay,Uruguay,1986,0,2,Montevideo,-34.85806,-56.17083
62240,8,Brazil,Brazil,1986,1,18,Brasilia,-15.8,-47.9
62241,9,Chile,Chile,1986,0,7,Santiago,-33.45,-70.66666
62254,190,Czechoslovakia,Czechoslovakia,1986,1,3,Prague,50.09,14.35
62242,10,Ecuador,Ecuador,1986,0,1,Quito,-0.2166667,-78.5
62274,226,Egypt,Egypt,1986,0,7,Cairo,30.05,31.25
62273,195,Ethiopia,Ethiopia,1986,0,3,Addis Ababa,9.033333,38.7
62269,106,France,France,1986,0,9,Paris,48.86666,2.333333
62258,36,Iceland,Iceland,1986,1,4,Reykjavik,64.15,-21.95
62275,227,India,India,1986,2,21,New Delhi,28.6,77.2
62270,129,Iran,Iran,1986,0,3,Tehran,35.67194,51.42445
62259,37,Ireland,Ireland,1986,0,9,Dublin,53.33306,-6.248889
62267,85,Italy,Italy,1986,0,1,Rome,41.9,12.48333
62271,174,New Zealand,New Zealand,1986,0,1,Wellington,-41.3,174.7833
62272,192,USSR,USSR,1986,1,1,Moscow,55.75,37.55
62264,38,United Kingdom,United Kingdom,1986,0,5,London,51.5,-0.1166667
62266,3,Venezuela,Venezuela,1986,0,3,Caracas,10.5,-66.91666
62247,152,Vietnam,Vietnam,1986,0,1,Hanoi,21.03333,105.85
62255,191,Yugoslavia,Yugoslavia,1986,1,14,Belgrade,44.82,20.35
62294,6,Argentina,Argentina,1987,2,26,Buenos Aires,-34.5875,-58.6725
62291,17,Barbados,Barbados,1987,0,1,Bridgetown,13.1,-59.61666
62360,90,Bulgaria,Bulgaria,1987,0,7,Sofia,42.68333,23.31667
62319,69,Cameroon,Cameroon,1987,1,3,Yaounde,3.866667,11.51667
62303,203,China,China,1987,2,20,Beijing,39.92889,116.3883
62285,27,Colombia,Colombia,1987,1,10,Bogota,4.6,-74.08334
62312,28,Costa Rica,Costa Rica,1987,1,4,San Jose,9.933333,-84.08334
62343,100,Denmark,Denmark,1987,0,1,Copenhagen,55.66667,12.58333
62355,113,Finland,Finland,1987,1,7,Helsinki,60.17556,24.93417
62325,41,Ghana,Ghana,1987,0,5,Accra,5.55,-0.2166667
62338,94,Greece,Greece,1987,0,11,Athens,37.98333,23.73333
62307,15,Guatemala,Guatemala,1987,0,2,Guatemala City,14.62111,-90.52695
62315,31,Honduras,Honduras,1987,0,1,Tegucigalpa,14.1,-87.21667
62302,203,China,Hong Kong,1987,1,12,Hong Kong,22.3361568,114.1869659
62362,222,Israel,Israel,1987,1,19,Jerusalem,31.77917,35.22361
62311,24,Jamaica,Jamaica,1987,0,5,Kingston,18,-76.8
62288,42,Liberia,Liberia,1987,0,2,Monrovia,6.310555,-10.80472
62308,108,Luxembourg,Luxembourg,1987,1,1,Luxembourg,49.61167,6.13
62290,16,Mexico,Mexico,1987,1,14,Mexico City,19.43417,-99.13861
62357,78,Niger,Nigeria,1987,1,30,Abuja,9.083333,7.533333
62316,64,Norway,Norway,1987,0,1,Oslo,59.91667,10.75
62361,222,Israel,Palestinian Territories,1987,0,5,Ramallah,31.9,35.2
62322,33,Panama,Panama,1987,0,2,Panama City,8.966667,-79.53333
62299,11,Paraguay,Paraguay,1987,1,1,Asuncion,-25.26667,-57.66667
62300,196,South Africa,South Africa,1987,0,11,Pretoria,-25.70694,28.22944
62337,122,Sri Lanka,Sri Lanka,1987,0,2,Colombo,6.931944,79.84778
62317,66,Sweden,Sweden,1987,0,5,Stockholm,59.33333,18.05
62359,202,Taiwan,Taiwan,1987,3,30,Taipei,25.03917,121.525
62292,2,Trinidad and Tobago,Trinidad,1987,1,4,Port-of-Spain,10.65,-61.51667
62340,97,Turkey,Turkey,1987,0,6,Ankara,39.92722,32.86444
62304,13,Uruguay,Uruguay,1987,0,2,Montevideo,-34.85806,-56.17083
62281,105,Belgium,Belgium,1986,0,4,Brussels,50.83333,4.333333
64522,6,Argentina,Argentina,1999,0,36,Buenos Aires,-34.5875,-58.6725
62373,139,Bangladesh,Bangladesh,1987,0,1,Dhaka,23.72305,90.40861
62450,105,Belgium,Belgium,1987,0,4,Brussels,50.83333,4.333333
62419,7,Bolivia,Bolivia,1987,0,1,La Paz,-16.5,-68.15
62389,155,Botswana,Botswana,1987,0,2,Gaborone,-24.64639,25.91195
62409,8,Brazil,Brazil,1987,1,19,Brasilia,-15.8,-47.9
62388,148,Cambodia,Cambodia,1987,0,1,Phnom Penh,11.55,104.9167
62410,9,Chile,Chile,1987,0,7,Santiago,-33.45,-70.66666
62423,190,Czechoslovakia,Czechoslovakia,1987,1,4,Prague,50.09,14.35
62411,10,Ecuador,Ecuador,1987,0,1,Quito,-0.2166667,-78.5
62443,226,Egypt,Egypt,1987,0,7,Cairo,30.05,31.25
62442,195,Ethiopia,Ethiopia,1987,0,3,Addis Ababa,9.033333,38.7
62438,106,France,France,1987,1,10,Paris,48.86666,2.333333
62394,188,Germany Federal Republic,Germany,1987,0,14,Berlin,52.51667,13.4
62369,101,Hungary,Hungary,1987,0,18,Budapest,47.5,19.08333
62427,36,Iceland,Iceland,1987,0,4,Reykjavik,64.15,-21.95
62444,227,India,India,1987,1,22,New Delhi,28.6,77.2
62439,129,Iran,Iran,1987,0,3,Tehran,35.67194,51.42445
62428,37,Ireland,Ireland,1987,0,9,Dublin,53.33306,-6.248889
62436,85,Italy,Italy,1987,0,1,Rome,41.9,12.48333
62374,143,Japan,Japan,1987,1,23,Tokyo,35.685,139.7514
62401,157,Kenya,Kenya,1987,0,2,Nairobi,-1.283333,36.81667
62397,209,Malaysia,Malaysia,1987,0,4,Kuala Lumpur,3.166667,101.7
62376,182,Papua New Guinea,Papua New Guinea,1987,0,2,Port Moresby,-9.464723,147.1925
62387,146,Philippines,Philippines,1987,2,20,Manila,14.60417,120.9822
62370,44,Portugal,Portugal,1987,0,1,Lisbon,38.71667,-9.133333
62377,117,Romania,Romania,1987,0,21,Bukarest,44.43333,26.1
62398,210,Singapore,Singapore,1987,0,8,Singapore City,1.293056,103.8558
62378,147,South Korea,South Korea,1987,1,12,Seoul,37.56639,126.9997
62363,45,Spain,Spain,1987,0,6,Madrid,40.4,-3.683333
62407,159,Tanzania,Tanzania,1987,0,1,Dodoma,-6.173,35.7419
62382,151,Thailand,Thailand,1987,0,1,Bangkok,13.75,100.5167
62441,192,USSR,USSR,1987,1,2,Moscow,55.75,37.55
62368,59,Uganda,Uganda,1987,1,7,Kampala,0.3155556,32.56556
62433,38,United Kingdom,United Kingdom,1987,0,5,London,51.5,-0.1166667
62406,238,United States,United States,1987,0,6,Washington,38.895,-77.03667
62435,3,Venezuela,Venezuela,1987,0,3,Caracas,10.5,-66.91666
62416,152,Vietnam,Vietnam,1987,0,1,Hanoi,21.03333,105.85
62424,191,Yugoslavia,Yugoslavia,1987,0,14,Belgrade,44.82,20.35
62384,160,Zambia,Zambia,1987,1,1,Lusaka,-15.41667,28.28333
62463,6,Argentina,Argentina,1988,1,27,Buenos Aires,-34.5875,-58.6725
62460,17,Barbados,Barbados,1988,0,1,Bridgetown,13.1,-59.61666
62472,203,China,China,1988,2,22,Beijing,39.92889,116.3883
62454,27,Colombia,Colombia,1988,1,11,Bogota,4.6,-74.08334
62481,28,Costa Rica,Costa Rica,1988,0,4,San Jose,9.933333,-84.08334
62476,15,Guatemala,Guatemala,1988,1,3,Guatemala City,14.62111,-90.52695
62484,31,Honduras,Honduras,1988,0,1,Tegucigalpa,14.1,-87.21667
62480,24,Jamaica,Jamaica,1988,0,5,Kingston,18,-76.8
62457,42,Liberia,Liberia,1988,0,2,Monrovia,6.310555,-10.80472
62477,108,Luxembourg,Luxembourg,1988,1,2,Luxembourg,49.61167,6.13
62459,16,Mexico,Mexico,1988,0,14,Mexico City,19.43417,-99.13861
62468,11,Paraguay,Paraguay,1988,0,1,Asuncion,-25.26667,-57.66667
62469,196,South Africa,South Africa,1988,0,11,Pretoria,-25.70694,28.22944
62486,66,Sweden,Sweden,1988,1,6,Stockholm,59.33333,18.05
62461,2,Trinidad and Tobago,Trinidad,1988,0,4,Port-of-Spain,10.65,-61.51667
62473,13,Uruguay,Uruguay,1988,0,2,Montevideo,-34.85806,-56.17083
64569,126,Armenia,Armenia,1999,0,1,Yerevan,40.18111,44.51361
64628,180,Australia,Australia,1999,0,4,Canberra,-35.28333,149.2167
62487,67,Algeria,Algeria,1988,1,1,Algiers,36.76305,3.050556
62542,139,Bangladesh,Bangladesh,1988,0,1,Dhaka,23.72305,90.40861
62588,7,Bolivia,Bolivia,1988,0,1,La Paz,-16.5,-68.15
62558,155,Botswana,Botswana,1988,0,2,Gaborone,-24.64639,25.91195
62529,90,Bulgaria,Bulgaria,1988,1,8,Sofia,42.68333,23.31667
62557,148,Cambodia,Cambodia,1988,0,1,Phnom Penh,11.55,104.9167
62488,69,Cameroon,Cameroon,1988,0,3,Yaounde,3.866667,11.51667
62579,9,Chile,Chile,1988,0,7,Santiago,-33.45,-70.66666
62592,190,Czechoslovakia,Czechoslovakia,1988,1,5,Prague,50.09,14.35
62512,100,Denmark,Denmark,1988,0,1,Copenhagen,55.66667,12.58333
62580,10,Ecuador,Ecuador,1988,0,1,Quito,-0.2166667,-78.5
62524,113,Finland,Finland,1988,1,8,Helsinki,60.17556,24.93417
62607,106,France,France,1988,1,11,Paris,48.86666,2.333333
62563,188,Germany Federal Republic,Germany,1988,0,14,Berlin,52.51667,13.4
62494,41,Ghana,Ghana,1988,0,5,Accra,5.55,-0.2166667
62507,94,Greece,Greece,1988,0,11,Athens,37.98333,23.73333
62538,101,Hungary,Hungary,1988,2,20,Budapest,47.5,19.08333
62596,36,Iceland,Iceland,1988,1,5,Reykjavik,64.15,-21.95
62572,212,Indonesia,Indonesia,1988,1,25,Jakarta,-6.174444,106.8294
62608,129,Iran,Iran,1988,0,3,Tehran,35.67194,51.42445
62597,37,Ireland,Ireland,1988,0,9,Dublin,53.33306,-6.248889
62531,222,Israel,Israel,1988,1,20,Jerusalem,31.77917,35.22361
62605,85,Italy,Italy,1988,0,1,Rome,41.9,12.48333
62543,143,Japan,Japan,1988,0,23,Tokyo,35.685,139.7514
62570,157,Kenya,Kenya,1988,0,2,Nairobi,-1.283333,36.81667
62562,164,Malawi,Malawi,1988,0,2,Lilongwe,-13.98333,33.78333
62501,79,Nigeria,Nigeria,1988,1,32,Abuja,9.083333,7.533333
62526,78,Niger,Nigeria,1988,1,32,Abuja,9.083333,7.533333
62541,137,Pakistan,Pakistan,1988,1,1,Islamabad,33.7,73.16666
62491,33,Panama,Panama,1988,0,2,Panama City,8.966667,-79.53333
62545,182,Papua New Guinea,Papua New Guinea,1988,0,2,Port Moresby,-9.464723,147.1925
62556,146,Philippines,Philippines,1988,1,21,Manila,14.60417,120.9822
62515,102,Poland,Poland,1988,1,34,Warsaw,52.25,21
62539,44,Portugal,Portugal,1988,0,1,Lisbon,38.71667,-9.133333
62546,117,Romania,Romania,1988,0,21,Bukarest,44.43333,26.1
62514,52,Sierra Leone,Sierra Leone,1988,1,1,Freetown,8.49,-13.23417
62567,210,Singapore,Singapore,1988,1,9,Singapore City,1.293056,103.8558
62547,147,South Korea,South Korea,1988,1,13,Seoul,37.56639,126.9997
62532,45,Spain,Spain,1988,1,7,Madrid,40.4,-3.683333
62506,122,Sri Lanka,Sri Lanka,1988,0,2,Colombo,6.931944,79.84778
62495,58,Sudan,Sudan,1988,1,1,Khartoum,15.58806,32.53417
62528,202,Taiwan,Taiwan,1988,2,32,Taipei,25.03917,121.525
62576,159,Tanzania,Tanzania,1988,0,1,Dodoma,-6.173,35.7419
62551,151,Thailand,Thailand,1988,1,2,Bangkok,13.75,100.5167
62509,97,Turkey,Turkey,1988,0,6,Ankara,39.92722,32.86444
62537,59,Uganda,Uganda,1988,0,7,Kampala,0.3155556,32.56556
62602,38,United Kingdom,United Kingdom,1988,0,5,London,51.5,-0.1166667
62575,238,United States,United States,1988,0,6,Washington,38.895,-77.03667
62604,3,Venezuela,Venezuela,1988,0,3,Caracas,10.5,-66.91666
62585,152,Vietnam,Vietnam,1988,0,1,Hanoi,21.03333,105.85
62593,191,Yugoslavia,Yugoslavia,1988,1,15,Belgrade,44.82,20.35
62553,160,Zambia,Zambia,1988,0,1,Lusaka,-15.41667,28.28333
64612,98,Austria,Austria,1999,0,1,Vienna,48.2,16.36667
62612,226,Egypt,Egypt,1988,0,7,Cairo,30.05,31.25
62611,195,Ethiopia,Ethiopia,1988,0,3,Addis Ababa,9.033333,38.7
62613,227,India,India,1988,1,23,New Delhi,28.6,77.2
62610,192,USSR,USSR,1988,1,3,Moscow,55.75,37.55
62709,134,Afghanistan,Afghanistan,1989,0,1,Kabul,34.51667,69.18333
62656,67,Algeria,Algeria,1989,0,1,Algiers,36.76305,3.050556
62632,6,Argentina,Argentina,1989,0,27,Buenos Aires,-34.5875,-58.6725
62629,17,Barbados,Barbados,1989,0,1,Bridgetown,13.1,-59.61666
62727,155,Botswana,Botswana,1989,0,2,Gaborone,-24.64639,25.91195
62698,90,Bulgaria,Bulgaria,1989,0,8,Sofia,42.68333,23.31667
62726,148,Cambodia,Cambodia,1989,0,1,Phnom Penh,11.55,104.9167
62657,69,Cameroon,Cameroon,1989,0,3,Yaounde,3.866667,11.51667
62730,186,Canada,Canada,1989,1,1,Ottawa,45.42083,-75.69
62641,203,China,China,1989,0,22,Beijing,39.92889,116.3883
62623,27,Colombia,Colombia,1989,0,11,Bogota,4.6,-74.08334
62650,28,Costa Rica,Costa Rica,1989,0,4,San Jose,9.933333,-84.08334
62681,100,Denmark,Denmark,1989,0,1,Copenhagen,55.66667,12.58333
62693,113,Finland,Finland,1989,1,9,Helsinki,60.17556,24.93417
62732,188,Germany Federal Republic,Germany,1989,0,14,Berlin,52.51667,13.4
62663,41,Ghana,Ghana,1989,0,5,Accra,5.55,-0.2166667
62676,94,Greece,Greece,1989,0,11,Athens,37.98333,23.73333
62645,15,Guatemala,Guatemala,1989,0,3,Guatemala City,14.62111,-90.52695
62653,31,Honduras,Honduras,1989,0,1,Tegucigalpa,14.1,-87.21667
62640,203,China,Hong Kong,1989,0,12,Hong Kong,22.3361568,114.1869659
62707,101,Hungary,Hungary,1989,1,21,Budapest,47.5,19.08333
62700,222,Israel,Israel,1989,1,21,Jerusalem,31.77917,35.22361
62712,143,Japan,Japan,1989,1,24,Tokyo,35.685,139.7514
62646,108,Luxembourg,Luxembourg,1989,1,3,Luxembourg,49.61167,6.13
62731,164,Malawi,Malawi,1989,0,2,Lilongwe,-13.98333,33.78333
62628,16,Mexico,Mexico,1989,0,14,Mexico City,19.43417,-99.13861
62695,78,Niger,Nigeria,1989,0,32,Abuja,9.083333,7.533333
62670,79,Nigeria,Nigeria,1989,0,32,Abuja,9.083333,7.533333
62654,64,Norway,Norway,1989,0,1,Oslo,59.91667,10.75
62710,137,Pakistan,Pakistan,1989,0,1,Islamabad,33.7,73.16666
62660,33,Panama,Panama,1989,0,2,Panama City,8.966667,-79.53333
62714,182,Papua New Guinea,Papua New Guinea,1989,0,2,Port Moresby,-9.464723,147.1925
62637,11,Paraguay,Paraguay,1989,0,1,Asuncion,-25.26667,-57.66667
62725,146,Philippines,Philippines,1989,1,22,Manila,14.60417,120.9822
62684,102,Poland,Poland,1989,1,35,Warsaw,52.25,21
62708,44,Portugal,Portugal,1989,0,1,Lisbon,38.71667,-9.133333
62715,117,Romania,Romania,1989,2,23,Bukarest,44.43333,26.1
62683,52,Sierra Leone,Sierra Leone,1989,0,1,Freetown,8.49,-13.23417
62638,196,South Africa,South Africa,1989,0,11,Pretoria,-25.70694,28.22944
62716,147,South Korea,South Korea,1989,1,14,Seoul,37.56639,126.9997
62701,45,Spain,Spain,1989,0,7,Madrid,40.4,-3.683333
62675,122,Sri Lanka,Sri Lanka,1989,0,2,Colombo,6.931944,79.84778
62664,58,Sudan,Sudan,1989,0,1,Khartoum,15.58806,32.53417
62655,66,Sweden,Sweden,1989,0,6,Stockholm,59.33333,18.05
62697,202,Taiwan,Taiwan,1989,0,32,Taipei,25.03917,121.525
62720,151,Thailand,Thailand,1989,0,2,Bangkok,13.75,100.5167
62678,97,Turkey,Turkey,1989,0,6,Ankara,39.92722,32.86444
62706,59,Uganda,Uganda,1989,0,7,Kampala,0.3155556,32.56556
62642,13,Uruguay,Uruguay,1989,0,2,Montevideo,-34.85806,-56.17083
62722,160,Zambia,Zambia,1989,0,1,Lusaka,-15.41667,28.28333
62747,8,Brazil,Brazil,1989,0,20,Brasilia,-15.8,-47.9
62748,9,Chile,Chile,1989,0,7,Santiago,-33.45,-70.66666
62761,190,Czechoslovakia,Czechoslovakia,1989,0,5,Prague,50.09,14.35
62749,10,Ecuador,Ecuador,1989,0,1,Quito,-0.2166667,-78.5
62781,226,Egypt,Egypt,1989,0,7,Cairo,30.05,31.25
62780,195,Ethiopia,Ethiopia,1989,0,3,Addis Ababa,9.033333,38.7
62776,106,France,France,1989,0,11,Paris,48.86666,2.333333
62765,36,Iceland,Iceland,1989,0,5,Reykjavik,64.15,-21.95
62782,227,India,India,1989,2,25,New Delhi,28.6,77.2
62741,212,Indonesia,Indonesia,1989,0,25,Jakarta,-6.174444,106.8294
62777,129,Iran,Iran,1989,1,4,Tehran,35.67194,51.42445
62766,37,Ireland,Ireland,1989,0,9,Dublin,53.33306,-6.248889
62774,85,Italy,Italy,1989,0,1,Rome,41.9,12.48333
62739,157,Kenya,Kenya,1989,1,3,Nairobi,-1.283333,36.81667
62735,209,Malaysia,Malaysia,1989,0,4,Kuala Lumpur,3.166667,101.7
62778,174,New Zealand,New Zealand,1989,0,1,Wellington,-41.3,174.7833
62736,210,Singapore,Singapore,1989,0,9,Singapore City,1.293056,103.8558
62745,159,Tanzania,Tanzania,1989,0,1,Dodoma,-6.173,35.7419
62779,192,USSR,USSR,1989,1,4,Moscow,55.75,37.55
62771,38,United Kingdom,United Kingdom,1989,0,5,London,51.5,-0.1166667
62744,238,United States,United States,1989,0,6,Washington,38.895,-77.03667
62773,3,Venezuela,Venezuela,1989,0,3,Caracas,10.5,-66.91666
62754,152,Vietnam,Vietnam,1989,0,1,Hanoi,21.03333,105.85
62762,191,Yugoslavia,Yugoslavia,1989,0,15,Belgrade,44.82,20.35
62824,67,Algeria,Algeria,1990,0,1,Algiers,36.76305,3.050556
62801,6,Argentina,Argentina,1990,1,28,Buenos Aires,-34.5875,-58.6725
62798,17,Barbados,Barbados,1990,0,1,Bridgetown,13.1,-59.61666
62825,69,Cameroon,Cameroon,1990,0,3,Yaounde,3.866667,11.51667
62809,203,China,China,1990,1,23,Beijing,39.92889,116.3883
62792,27,Colombia,Colombia,1990,0,11,Bogota,4.6,-74.08334
62849,100,Denmark,Denmark,1990,0,1,Copenhagen,55.66667,12.58333
62831,41,Ghana,Ghana,1990,1,6,Accra,5.55,-0.2166667
62844,94,Greece,Greece,1990,0,11,Athens,37.98333,23.73333
62821,31,Honduras,Honduras,1990,0,1,Tegucigalpa,14.1,-87.21667
62808,203,China,Hong Kong,1990,0,12,Hong Kong,22.3361568,114.1869659
62855,60,Iraq,Iraq,1990,2,2,Baghdad,33.33861,44.39389
62817,24,Jamaica,Jamaica,1990,0,6,Kingston,18,-76.8
62795,42,Liberia,Liberia,1990,0,2,Monrovia,6.310555,-10.80472
62814,108,Luxembourg,Luxembourg,1990,1,4,Luxembourg,49.61167,6.13
62838,79,Nigeria,Nigeria,1990,1,34,Abuja,9.083333,7.533333
62822,64,Norway,Norway,1990,0,1,Oslo,59.91667,10.75
62828,33,Panama,Panama,1990,0,2,Panama City,8.966667,-79.53333
62806,11,Paraguay,Paraguay,1990,0,1,Asuncion,-25.26667,-57.66667
62852,102,Poland,Poland,1990,2,37,Warsaw,52.25,21
62847,51,Senegal,Senegal,1990,1,1,Dakar,14.70889,-17.45528
62851,52,Sierra Leone,Sierra Leone,1990,0,1,Freetown,8.49,-13.23417
62843,122,Sri Lanka,Sri Lanka,1990,1,3,Colombo,6.931944,79.84778
62832,58,Sudan,Sudan,1990,0,1,Khartoum,15.58806,32.53417
62823,66,Sweden,Sweden,1990,0,6,Stockholm,59.33333,18.05
62799,2,Trinidad and Tobago,Trinidad,1990,0,4,Port-of-Spain,10.65,-61.51667
62846,97,Turkey,Turkey,1990,0,6,Ankara,39.92722,32.86444
62810,13,Uruguay,Uruguay,1990,0,2,Montevideo,-34.85806,-56.17083
62757,7,Bolivia,Bolivia,1989,0,1,La Paz,-16.5,-68.15
62880,139,Bangladesh,Bangladesh,1990,1,2,Dhaka,23.72305,90.40861
62957,105,Belgium,Belgium,1990,0,4,Brussels,50.83333,4.333333
62927,7,Bolivia,Bolivia,1990,0,1,La Paz,-16.5,-68.15
62897,155,Botswana,Botswana,1990,0,2,Gaborone,-24.64639,25.91195
62917,8,Brazil,Brazil,1990,1,21,Brasilia,-15.8,-47.9
62896,148,Cambodia,Cambodia,1990,0,1,Phnom Penh,11.55,104.9167
62900,186,Canada,Canada,1990,0,1,Ottawa,45.42083,-75.69
62918,9,Chile,Chile,1990,0,7,Santiago,-33.45,-70.66666
62930,190,Czechoslovakia,Czechoslovakia,1990,1,6,Prague,50.09,14.35
62919,10,Ecuador,Ecuador,1990,0,1,Quito,-0.2166667,-78.5
62950,226,Egypt,Egypt,1990,1,8,Cairo,30.05,31.25
